"Step","comic-armadillo-31 - return_train","comic-armadillo-31 - return_train__MIN","comic-armadillo-31 - return_train__MAX","TQC_speed - return_train","TQC_speed - return_train__MIN","TQC_speed - return_train__MAX","REDQSAC_speed - return_train","REDQSAC_speed - return_train__MIN","REDQSAC_speed - return_train__MAX","SAC_speed - return_train","SAC_speed - return_train__MIN","SAC_speed - return_train__MAX","REDQSAC_eaux_4_imgs_pretrained_3 - return_train","REDQSAC_eaux_4_imgs_pretrained_3 - return_train__MIN","REDQSAC_eaux_4_imgs_pretrained_3 - return_train__MAX","SAC_4_imgs_eaux_5 - return_train","SAC_4_imgs_eaux_5 - return_train__MIN","SAC_4_imgs_eaux_5 - return_train__MAX"
"1225","41.9599990845","41.9599990845","41.9599990845","67.6600265503","67.6600265503","67.6600265503","7.5500035286","7.5500035286","7.5500035286","57.8100013733","57.8100013733","57.8100013733","3.3099973202","3.3099973202","3.3099973202","37.1099815369","37.1099815369","37.1099815369"
"1226","41.9599990845","41.9599990845","41.9599990845","64.4200210571","64.4200210571","64.4200210571","7.6800079346","7.6800079346","7.6800079346","","","","","","","","",""
"1227","35.9400024414","35.9400024414","35.9400024414","68.1599884033","68.1599884033","68.1599884033","3.0399975777","3.0399975777","3.0399975777","59.4400177002","59.4400177002","59.4400177002","3.3099973202","3.3099973202","3.3099973202","","",""
"1228","35.9400024414","35.9400024414","35.9400024414","72.3098831177","72.3098831177","72.3098831177","7.6200108528","7.6200108528","7.6200108528","56.0799751282","56.0799751282","56.0799751282","3.3099973202","3.3099973202","3.3099973202","56.0300331116","56.0300331116","56.0300331116"
"1229","36.3800010681","36.3800010681","36.3800010681","72.3098831177","72.3098831177","72.3098831177","7.6200108528","7.6200108528","7.6200108528","56.0799751282","56.0799751282","56.0799751282","3.1627471447","3.1627471447","3.1627471447","56.0300331116","56.0300331116","56.0300331116"
"1230","17.0799999237","17.0799999237","17.0799999237","75.7099685669","75.7099685669","75.7099685669","7.5300059319","7.5300059319","7.5300059319","54.7000083923","54.7000083923","54.7000083923","2.9999976158","2.9999976158","2.9999976158","56.0300331116","56.0300331116","56.0300331116"
"1231","17.0799999237","17.0799999237","17.0799999237","89.4199981689","89.4199981689","89.4199981689","7.6200108528","7.6200108528","7.6200108528","54.7000083923","54.7000083923","54.7000083923","2.9999976158","2.9999976158","2.9999976158","56.0300331116","56.0300331116","56.0300331116"
"1232","17.200012207","17.200012207","17.200012207","73.2899398804","73.2899398804","73.2899398804","7.6800022125","7.6800022125","7.6800022125","56.6199951172","56.6199951172","56.6199951172","2.9999976158","2.9999976158","2.9999976158","56.0300331116","56.0300331116","56.0300331116"
"1233","17.200012207","17.200012207","17.200012207","66.6699905396","66.6699905396","66.6699905396","5.7000083923","5.7000083923","5.7000083923","56.6199951172","56.6199951172","56.6199951172","2.9999976158","2.9999976158","2.9999976158","36.8099975586","36.8099975586","36.8099975586"
"1234","36.5199890137","36.5199890137","36.5199890137","87.9199981689","87.9199981689","87.9199981689","0.0099999988","0.0099999988","0.0099999988","56.6199951172","56.6199951172","56.6199951172","3.3341474533","3.3341474533","3.3341474533","36.8099975586","36.8099975586","36.8099975586"
"1235","4.9400019646","4.9400019646","4.9400019646","71.8199920654","71.8199920654","71.8199920654","4.0399975777","4.0399975777","4.0399975777","54.6599807739","54.6599807739","54.6599807739","3.4099972248","3.4099972248","3.4099972248","36.8099975586","36.8099975586","36.8099975586"
"1236","4.9400019646","4.9400019646","4.9400019646","63.1500053406","63.1500053406","63.1500053406","7.7100043297","7.7100043297","7.7100043297","54.6599807739","54.6599807739","54.6599807739","3.4099972248","3.4099972248","3.4099972248","36.8099975586","36.8099975586","36.8099975586"
"1237","35.769985199","35.769985199","35.769985199","67.8200073242","67.8200073242","67.8200073242","0.2599999905","0.2599999905","0.2599999905","57.6599807739","57.6599807739","57.6599807739","3.4099972248","3.4099972248","3.4099972248","","",""
"1238","35.769985199","35.769985199","35.769985199","63.2500038147","63.2500038147","63.2500038147","1.6299990416","1.6299990416","1.6299990416","19.1199970245","19.1199970245","19.1199970245","3.0531475544","3.0531475544","3.0531475544","36.8099975586","36.8099975586","36.8099975586"
"1239","35.769985199","35.769985199","35.769985199","63.2500038147","63.2500038147","63.2500038147","1.6299990416","1.6299990416","1.6299990416","19.1199970245","19.1199970245","19.1199970245","1.5799987316","1.5799987316","1.5799987316","36.8099975586","36.8099975586","36.8099975586"
"1240","36.9399757385","36.9399757385","36.9399757385","78.070022583","78.070022583","78.070022583","7.7300086021","7.7300086021","7.7300086021","","","","","","","","",""
"1241","36.9399757385","36.9399757385","36.9399757385","83.2300415039","83.2300415039","83.2300415039","7.8700037003","7.8700037003","7.8700037003","","","","","","","","",""
"1242","36.1500015259","36.1500015259","36.1500015259","74.5400161743","74.5400161743","74.5400161743","7.8900051117","7.8900051117","7.8900051117","","","","","","","","",""
"1243","29.1900043488","29.1900043488","29.1900043488","99.5200195312","99.5200195312","99.5200195312","2.6299979687","2.6299979687","2.6299979687","64.9899978638","64.9899978638","64.9899978638","2.9199979305","2.9199979305","2.9199979305","36.8099975586","36.8099975586","36.8099975586"
"1244","29.1900043488","29.1900043488","29.1900043488","67.9699707031","67.9699707031","67.9699707031","4.2299995422","4.2299995422","4.2299995422","64.9899978638","64.9899978638","64.9899978638","2.9199979305","2.9199979305","2.9199979305","","",""
"1245","35.7399864197","35.7399864197","35.7399864197","74.4699859619","74.4699859619","74.4699859619","4.099998951","4.099998951","4.099998951","","","","","","","","",""
"1246","35.7399864197","35.7399864197","35.7399864197","89.6900177002","89.6900177002","89.6900177002","7.5200066566","7.5200066566","7.5200066566","57.1300086975","57.1300086975","57.1300086975","2.9199979305","2.9199979305","2.9199979305","63.8399848938","63.8399848938","63.8399848938"
"1247","38.5299720764","38.5299720764","38.5299720764","65.2699966431","65.2699966431","65.2699966431","7.5200066566","7.5200066566","7.5200066566","54.2200088501","54.2200088501","54.2200088501","3.2459981441","3.2459981441","3.2459981441","63.8399848938","63.8399848938","63.8399848938"
"1248","38.5299720764","38.5299720764","38.5299720764","93.7800064087","93.7800064087","93.7800064087","0.6799997091","0.6799997091","0.6799997091","54.2200088501","54.2200088501","54.2200088501","3.3199985027","3.3199985027","3.3199985027","","",""
"1249","34.579990387","34.579990387","34.579990387","86.2199630737","86.2199630737","86.2199630737","0.6799997091","0.6799997091","0.6799997091","","","","","","","","",""
"1250","34.579990387","34.579990387","34.579990387","84.2799835205","84.2799835205","84.2799835205","0.0099999988","0.0099999988","0.0099999988","","","","","","","","",""
"1251","39.7900047302","39.7900047302","39.7900047302","45.960018158","45.960018158","45.960018158","0.0099999988","0.0099999988","0.0099999988","68.2799835205","68.2799835205","68.2799835205","3.439997673","3.439997673","3.439997673","63.8399848938","63.8399848938","63.8399848938"
"1252","4.5499992371","4.5499992371","4.5499992371","59.6900100708","59.6900100708","59.6900100708","10.0500402451","10.0500402451","10.0500402451","68.2799835205","68.2799835205","68.2799835205","3.439997673","3.439997673","3.439997673","63.8399848938","63.8399848938","63.8399848938"
"1253","4.6200017929","4.6200017929","4.6200017929","77.2100601196","77.2100601196","77.2100601196","10.0500402451","10.0500402451","10.0500402451","68.2799835205","68.2799835205","68.2799835205","3.439997673","3.439997673","3.439997673","63.8399848938","63.8399848938","63.8399848938"
"1254","4.6200017929","4.6200017929","4.6200017929","90.6299972534","90.6299972534","90.6299972534","7.6900072098","7.6900072098","7.6900072098","","","","","","","","",""
"1255","36.0299911499","36.0299911499","36.0299911499","76.8300018311","76.8300018311","76.8300018311","0.2800000012","0.2800000012","0.2800000012","61.6400299072","61.6400299072","61.6400299072","3.439997673","3.439997673","3.439997673","62.2898521423","62.2898521423","62.2898521423"
"1256","4.8500013351","4.8500013351","4.8500013351","88.0499420166","88.0499420166","88.0499420166","0.2800000012","0.2800000012","0.2800000012","","","","","","","","",""
"1257","4.8500013351","4.8500013351","4.8500013351","61.7900009155","61.7900009155","61.7900009155","7.6900110245","7.6900110245","7.6900110245","62.9000091553","62.9000091553","62.9000091553","","","","","",""
"1258","36.7900085449","36.7900085449","36.7900085449","69.4000167847","69.4000167847","69.4000167847","10.7600107193","10.7600107193","10.7600107193","56.9999961853","56.9999961853","56.9999961853","3.2699968815","3.2699968815","3.2699968815","62.2898521423","62.2898521423","62.2898521423"
"1259","36.7900085449","36.7900085449","36.7900085449","62.9000053406","62.9000053406","62.9000053406","1.5499991179","1.5499991179","1.5499991179","56.9999961853","56.9999961853","56.9999961853","3.2699968815","3.2699968815","3.2699968815","62.2898521423","62.2898521423","62.2898521423"
"1260","36.1300010681","36.1300010681","36.1300010681","93.0699996948","93.0699996948","93.0699996948","7.3000035286","7.3000035286","7.3000035286","","","","","","","","",""
"1261","36.1300010681","36.1300010681","36.1300010681","67.6400146484","67.6400146484","67.6400146484","4.4399995804","4.4399995804","4.4399995804","60.9099693298","60.9099693298","60.9099693298","3.2633471489","3.2633471489","3.2633471489","61.6700401306","61.6700401306","61.6700401306"
"1262","39.740020752","39.740020752","39.740020752","67.6400146484","67.6400146484","67.6400146484","4.6400060654","4.6400060654","4.6400060654","59.5700111389","59.5700111389","59.5700111389","3.1999976635","3.1999976635","3.1999976635","61.6700401306","61.6700401306","61.6700401306"
"1263","8.090010643","8.090010643","8.090010643","85.5400314331","85.5400314331","85.5400314331","4.6400060654","4.6400060654","4.6400060654","","","","","","","","",""
"1264","8.090010643","8.090010643","8.090010643","83.2699584961","83.2699584961","83.2699584961","8.2200241089","8.2200241089","8.2200241089","","","","","","","","",""
"1265","8.090010643","8.090010643","8.090010643","74.7100296021","74.7100296021","74.7100296021","8.2200241089","8.2200241089","8.2200241089","24.1700057983","24.1700057983","24.1700057983","1.7902989388","1.7902989388","1.7902989388","61.6700401306","61.6700401306","61.6700401306"
"1266","36.8299865723","36.8299865723","36.8299865723","46.329990387","46.329990387","46.329990387","7.6600108147","7.6600108147","7.6600108147","56.9899902344","56.9899902344","56.9899902344","0.6599997878","0.6599997878","0.6599997878","38.980014801","38.980014801","38.980014801"
"1267","36.8299865723","36.8299865723","36.8299865723","67.9000320435","67.9000320435","67.9000320435","2.2399981022","2.2399981022","2.2399981022","","","","","","","","",""
"1268","36.8299865723","36.8299865723","36.8299865723","92.3800201416","92.3800201416","92.3800201416","7.7600078583","7.7600078583","7.7600078583","54.7399902344","54.7399902344","54.7399902344","2.5508978367","2.5508978367","2.5508978367","38.980014801","38.980014801","38.980014801"
"1269","41.2099723816","41.2099723816","41.2099723816","90.0600128174","90.0600128174","90.0600128174","7.7600078583","7.7600078583","7.7600078583","54.7399902344","54.7399902344","54.7399902344","2.6399974823","2.6399974823","2.6399974823","38.980014801","38.980014801","38.980014801"
"1270","41.2099723816","41.2099723816","41.2099723816","91.9600067139","91.9600067139","91.9600067139","3.509996891","3.509996891","3.509996891","56.6700248718","56.6700248718","56.6700248718","","","","","",""
"1271","35.5399894714","35.5399894714","35.5399894714","90.5399932861","90.5399932861","90.5399932861","4.3300032616","4.3300032616","4.3300032616","56.6700248718","56.6700248718","56.6700248718","2.6399974823","2.6399974823","2.6399974823","38.980014801","38.980014801","38.980014801"
"1272","35.5399894714","35.5399894714","35.5399894714","75.6799545288","75.6799545288","75.6799545288","2.8799974918","2.8799974918","2.8799974918","","","","","","","","",""
"1273","35.5399894714","35.5399894714","35.5399894714","71.450050354","71.450050354","71.450050354","3.7099962234","3.7099962234","3.7099962234","55.7399940491","55.7399940491","55.7399940491","2.7872474194","2.7872474194","2.7872474194","50.8300209045","50.8300209045","50.8300209045"
"1274","37.909942627","37.909942627","37.909942627","71.450050354","71.450050354","71.450050354","7.3600029945","7.3600029945","7.3600029945","56.1499786377","56.1499786377","56.1499786377","","","","","",""
"1275","37.909942627","37.909942627","37.909942627","94.0399932861","94.0399932861","94.0399932861","7.3600029945","7.3600029945","7.3600029945","","","","","","","","",""
"1276","37.9199867249","37.9199867249","37.9199867249","89.2300262451","89.2300262451","89.2300262451","7.9300079346","7.9300079346","7.9300079346","63.4499549866","63.4499549866","63.4499549866","","","","","",""
"1277","4.8100013733","4.8100013733","4.8100013733","68.0599975586","68.0599975586","68.0599975586","7.5200047493","7.5200047493","7.5200047493","","","","","","","","",""
"1278","4.8100013733","4.8100013733","4.8100013733","63.960018158","63.960018158","63.960018158","7.5200047493","7.5200047493","7.5200047493","63.4499549866","63.4499549866","63.4499549866","3.266947031","3.266947031","3.266947031","50.8300209045","50.8300209045","50.8300209045"
"1279","35.8699913025","35.8699913025","35.8699913025","84.1999969482","84.1999969482","84.1999969482","7.3800096512","7.3800096512","7.3800096512","62.9899940491","62.9899940491","62.9899940491","2.8799974918","2.8799974918","2.8799974918","50.8300209045","50.8300209045","50.8300209045"
"1280","35.8699913025","35.8699913025","35.8699913025","92.1199798584","92.1199798584","92.1199798584","7.9000067711","7.9000067711","7.9000067711","62.9899940491","62.9899940491","62.9899940491","2.8799974918","2.8799974918","2.8799974918","50.8300209045","50.8300209045","50.8300209045"
"1281","35.7899742126","35.7899742126","35.7899742126","79.3100585938","79.3100585938","79.3100585938","7.9000067711","7.9000067711","7.9000067711","60.9199905396","60.9199905396","60.9199905396","2.8799974918","2.8799974918","2.8799974918","","",""
"1282","35.7899742126","35.7899742126","35.7899742126","45.3900184631","45.3900184631","45.3900184631","4.8500056267","4.8500056267","4.8500056267","60.9199905396","60.9199905396","60.9199905396","2.8799974918","2.8799974918","2.8799974918","50.8300209045","50.8300209045","50.8300209045"
"1283","39.6499938965","39.6499938965","39.6499938965","94.2600326538","94.2600326538","94.2600326538","7.8100047112","7.8100047112","7.8100047112","56.8799514771","56.8799514771","56.8799514771","2.8799974918","2.8799974918","2.8799974918","71.9800796509","71.9800796509","71.9800796509"
"1284","39.6499938965","39.6499938965","39.6499938965","94.4300384521","94.4300384521","94.4300384521","7.8100047112","7.8100047112","7.8100047112","56.8799514771","56.8799514771","56.8799514771","2.6992981434","2.6992981434","2.6992981434","71.9800796509","71.9800796509","71.9800796509"
